time_index,voltage
0,-0.021025247385742962
1,0.10406916796009627
2,-0.07537740415777877
3,0.024105435364967953
4,0.047285986135027706
5,0.11145334966246942
6,0.08284475726122299
7,-0.0036874504111241366
8,0.041703531085013346
9,0.05743293185997303
10,0.033489957208034674
11,0.0877696806049698
12,0.03674263487488595
13,0.08439932911260332
14,0.09694120082453678
15,0.1428606250033945
16,0.09809652666038199
17,0.021210561271462147
18,0.05472793833808856
19,0.10270751763326427
20,0.11128063530985227
21,0.12223817687583086
22,0.17251757074449706
23,0.09811625934018092
24,0.17337050733686202
25,0.06566088962054065
26,0.08511853858198841
27,0.23205761282692958
28,0.07398720506559106
29,0.2188776868494945
30,0.19840243368058633
31,0.2304804331188348
32,0.1713811201905074
33,0.13543320197160874
34,0.21727169098389512
35,0.31070220291356393
36,0.15519989916860588
37,0.2629762681671348
38,0.24123564742139356
39,0.23503483263878963
40,0.1445462020895329
41,0.18543700249644626
42,0.14583247654345388
43,0.29248555094673584
44,0.20395628881712374
45,0.19002487545848057
46,0.2220834941050805
47,0.26233089141735116
48,0.3219097503424149
49,0.27013269717216043
50,0.33287203051153513
51,0.2638487038695145
52,0.3270379419401492
53,0.2684860528968739
54,0.17751123985335154
55,0.30709953200339296
56,0.3584180326525804
57,0.3065168979094499
58,0.24362818656410368
59,0.27365274864172173
60,0.33764301130941227
61,0.2865319430586542
62,0.3497068078402193
63,0.3769300741968358
64,0.3177808380574394
65,0.40031288784199937
66,0.27276571510885445
67,0.2749635893474066
68,0.34191463929071136
69,0.3853762326199867
70,0.28219399746590396
71,0.34730587488181774
72,0.27981205666914155
73,0.3164197067092487
74,0.3610553472597128
75,0.47655736419385675
76,0.342740848157701
77,0.3715512402284131
78,0.35344319526905393
79,0.4224273672963704
80,0.36910633966628914
81,0.30408138181976063
82,0.38665828427109594
83,0.3889343695525279
84,0.4333063911126353
85,0.33109768083149616
86,0.4092834706611457
87,0.3451956947180693
88,0.3292748316926583
89,0.399849611129778
90,0.3924854507416565
91,0.33542406247662776
92,0.39845637944108986
93,0.44208403333964275
94,0.36107911666608056
95,0.3863057456885274
96,0.3680454860050305
97,0.29328800366479707
98,0.406317919952978
99,0.37569062164852157
100,0.42694753381032924
101,0.43787375285831504
102,0.45144279788098773
103,0.39994569057895607
104,0.540885500106962
105,0.371320819918624
106,0.3967495119524733
107,0.4931016017577675
108,0.3898455481866518
109,0.4323428105112625
110,0.4205080284134343
111,0.4710331899904599
112,0.4277115040974541
113,0.469058993035059
114,0.33633231517822815
115,0.37282499467562397
116,0.44265549988149866
117,0.34391239652702715
118,0.42173008581166554
119,0.435680562722286
120,0.417571232401504
121,0.38380548617717225
122,0.3153725838684509
123,0.4086302725619783
124,0.3678743808550212
125,0.3355857653321504
126,0.29350277100072975
127,0.3305410194476962
128,0.390620384186954
129,0.43060033519897845
130,0.40955493462949494
131,0.3661753311745714
132,0.3961208399837453
133,0.340846973236982
134,0.3040689208345078
135,0.311110907849671
136,0.3130818883234399
137,0.37665500037323624
138,0.33635336949862077
139,0.22941497885819173
140,0.3019575121883982
141,0.2771697785166505
142,0.33942000010708473
