time_index,voltage
0,0.07356104932815229
1,0.05220856688882462
2,-0.012944071756537234
3,0.08443594165744499
4,0.09884353514857205
5,0.024905005449193024
6,-0.002085507388547618
7,0.03200252455741907
8,0.04607775963488899
9,0.05645092008578377
10,0.09078310724514727
11,0.016002631216476826
12,-0.02696371266635207
13,0.07584665610548841
14,0.08465670379643522
15,0.05231028484904247
16,0.11993821027730359
17,0.1713718874534146
18,0.09765679359359207
19,0.05600454910752698
20,0.09888148511122984
21,0.09594443154667674
22,0.17700812360646762
23,0.17986117099474225
24,0.18480788259944178
25,0.16240563448427864
26,0.09294478760874114
27,0.1702386601262439
28,0.15062554755968666
29,0.1908534762832097
30,0.1878208700057693
31,0.19091406836597638
32,0.17328258553613488
33,0.20890214380145164
34,0.22353105617312513
35,0.25820534253876615
36,0.15962845529175454
37,0.19769372569078053
38,0.21749150713341117
39,0.17429971949246525
40,0.30965215303020605
41,0.2238575065863882
42,0.33471155115391416
43,0.23914780305639563
44,0.2537325424351174
45,0.31376630039880005
46,0.21134973269449747
47,0.27702989999923844
48,0.17711620214462184
49,0.3312195338968146
50,0.30553804203928503
51,0.3364954616839368
52,0.27704683374982353
53,0.2693842530554783
54,0.30417925171828814
55,0.3152034689887561
56,0.3503884877072862
57,0.31509680854752165
58,0.3251139010642161
59,0.3809151998442493
60,0.2359808642596144
61,0.37712432677399865
62,0.3137664256347295
63,0.40657547712611897
64,0.3527248547743475
65,0.417849236533119
66,0.32753782501938705
67,0.2967786998782032
68,0.33442511130478
69,0.32869405335003044
70,0.40533419646350016
71,0.337551800886365
72,0.30128136224809693
73,0.22725396825943378
74,0.34259766578985246
75,0.3976148129901334
76,0.37861091766971844
77,0.3462810071872088
78,0.33577045752952
79,0.3566167858347001
80,0.3700781040899572
81,0.4322818987287539
82,0.3824039294483475
83,0.4263509735544513
84,0.30601053395410605
85,0.39252920700862715
86,0.3505611289310935
87,0.4002177008914638
88,0.42755627214308156
89,0.3640747265902743
90,0.4119509218787422
91,0.3242724902289619
92,0.4369836815761354
93,0.40270249346395975
94,0.32606888178068
95,0.39665509850676534
96,0.4163328694000997
97,0.5157611885682838
98,0.4030019718914319
99,0.374894691828952
100,0.3685030155616308
101,0.43900074359356533
102,0.41464019269886926
103,0.46403316306309483
104,0.42027044550590664
105,0.34391415308130185
106,0.3746842595442358
107,0.3963095747822817
108,0.3786986632007551
109,0.3753186582587104
110,0.31403518112375944
111,0.4607352396303179
112,0.35883426896966125
113,0.4084623016416963
114,0.3851752450932758
115,0.4187616327948131
116,0.3337168563563131
117,0.40359243296967573
118,0.280130836827526
119,0.4210923219872739
120,0.39228343512690816
121,0.40632328133849205
122,0.42542381407033825
123,0.4291428880730445
124,0.4551379593994555
125,0.3570574247621337
126,0.3717345621416316
127,0.3972506526697907
128,0.3838149359176131
129,0.3608670031287257
130,0.38964114480675244
131,0.33725290844586076
132,0.39822610093711525
133,0.41217595813651
134,0.3233426049084123
135,0.38471398108656407
136,0.37929239466193415
137,0.34029456596043134
138,0.2717583078230313
139,0.4016969637391643
140,0.4085123549056374
141,0.2846356662497472
142,0.29131565608060994
143,0.324763738188307
144,0.29239519246347934
145,0.33563115818927186
146,0.2926355737689119
147,0.33430736570965935
148,0.282889230657757
149,0.4056363737196315
150,0.34998689461177174
151,0.34352775164907007
152,0.2877159617035761
153,0.2575676451901751
154,0.31430539910667804
155,0.23304996439766115
156,0.31193686364618256
157,0.27558632491084173
158,0.303375000735719
159,0.16962672276364793
160,0.3220597205542797
161,0.21093787286637455
162,0.1847960418529193
163,0.3142742639726863
164,0.19989487917512305
165,0.13481792143861834
166,0.25743983876710735
167,0.1592273788753425
168,0.1994831466407779
169,0.1467251656030404
170,0.17475551819269333
171,0.24467753423071695
172,0.19897451522420062
173,0.21615601609714982
174,0.17666068526892634
175,0.18313901590647697
176,0.14476017235013702
177,0.21354501662526107
178,0.11035090027821806
179,0.14017347044090372
180,0.07614978583253966
181,0.07299810051541608
182,0.18015777533074395
183,0.16546602152291184
184,0.17794154328602868
185,0.1791593329984091
186,0.11466747978875985
187,0.10045810871721972
188,0.07202820945166788
189,0.14655228300698894
190,0.17125924091215344
191,0.13029711293898025
192,0.05419706065910011
193,0.1422531881673832
194,0.08559588185790704
195,0.11130136669187286
196,0.06138891954293864
197,0.1039551002992987
198,-0.06522931911548281
199,0.10354449755169534
200,0.1675376910554483
201,0.023040283851529952
202,-0.0451488715400342
203,-0.014692108971887462
204,0.03811291108309013
205,0.11346489737881225
206,0.03529769861750026
207,-0.10797043268533342
208,0.05485248802646622
209,-0.040658160205495786
210,0.03131439577131546
211,-0.06776232804430016
212,-0.08413386801520553
213,-0.03202037024099853
214,-0.09663092299113496
215,-0.06853424006826052
216,-0.07100655197943934
217,-0.050093808772702045
218,-0.20089038644297924
219,-0.11760533455754539
220,0.027110097913612602
221,-0.12793681163927625
222,-0.01124882291745008
223,-0.020459759877217543
224,-0.1453524083990242
225,-0.17223486674777697
226,-0.16227788691959663
227,-0.14282397869956856
228,-0.0417524958700459
229,-0.11521708427181769
230,-0.11720414741557675
231,-0.1289220638604237
232,-0.1444958046282921
233,-0.11488264465457892
234,-0.184345773643612
235,-0.16506776412111707
236,-0.22284006449669733
237,-0.16240286520013422
238,-0.19291093173141638
239,-0.28886033182289617
240,-0.07945349092787934
241,-0.254557963095088
242,-0.22076729803994757
243,-0.2791527099352017
244,-0.2505359443453044
245,-0.3017975363258848
246,-0.2667587204796364
247,-0.2496402109263877
248,-0.2463995289416294
249,-0.35571618426705215
250,-0.2843499595722977
251,-0.19731307178633878
252,-0.1552466686461888
253,-0.19861223512547083
254,-0.2809719433484959
255,-0.31265085199900233
256,-0.31763342751080365
257,-0.2735321983791935
258,-0.34609078156847595
259,-0.20185148720399176
260,-0.29984310419426313
261,-0.21755943385535012
262,-0.33640165060834715
263,-0.2813784184866735
264,-0.3777943566754658
265,-0.4070639615376607
266,-0.304040932872256
267,-0.3272807395370709
268,-0.4174540890977452
269,-0.28490957827425917
270,-0.44720198939715483
271,-0.31975416562927195
272,-0.30414135153092037
273,-0.39483637752485307
274,-0.38635478881336205
275,-0.2849061957909778
276,-0.3695436450203571
277,-0.45058692350539703
278,-0.3656589180604154
